TIMECREATED;HISPOTYPE
2022-02-23 09:18:31.747;11
2022-02-23 09:18:35.450;9
2022-02-23 09:18:53.202;37
2022-02-23 09:18:53.217;36
2022-02-23 09:18:53.233;9
2022-02-23 09:18:53.467;9
2022-02-23 09:19:07.046;9
2022-02-23 09:19:24.626;9
2022-02-23 09:17:46.821;11
2022-02-23 09:17:53.415;11
2022-02-23 09:01:38.412;19
2022-02-23 09:01:38.443;19
2022-02-23 09:01:38.459;19
2022-02-23 09:01:38.490;19
2022-02-23 09:01:38.506;19
2022-02-23 09:01:38.522;19
2022-02-23 09:01:38.553;19
2022-02-23 09:01:38.568;19
2022-02-23 09:09:15.137;11
2022-02-23 09:09:24.357;11
2022-02-23 09:09:24.560;9
2022-02-23 09:09:27.247;11
2022-02-23 09:09:27.872;11
2022-02-23 09:09:35.748;11
2022-02-23 09:09:37.030;11
2022-02-23 09:09:37.045;32
2022-02-23 09:09:37.061;37
2022-02-23 09:09:12.496;39
2022-02-23 09:24:06.072;2
2022-02-23 09:24:06.181;27
2022-02-23 09:24:22.933;2
2022-02-23 09:24:23.042;27
2022-02-23 09:24:45.278;2
2022-02-23 09:24:45.403;27
2022-02-23 09:01:38.662;19
2022-02-23 09:01:38.678;19
2022-02-23 09:01:38.709;19
2022-02-23 09:01:38.584;19
2022-02-23 09:01:40.319;11
2022-02-23 09:01:47.070;9
2022-02-23 09:01:38.615;19
2022-02-23 09:01:38.631;19
2022-02-23 09:01:58.336;9
2022-02-23 09:02:07.946;18
2022-02-23 09:02:08.024;19
2022-02-23 09:02:08.102;19
2022-02-23 09:02:08.180;19
2022-02-23 09:02:08.258;19
2022-02-23 09:13:22.267;11
2022-02-23 09:13:32.878;11
2022-02-23 09:13:13.501;11
2022-02-23 09:13:34.393;9
2022-02-23 09:13:39.535;9
2022-02-23 09:13:18.033;9
2022-02-23 09:13:18.705;11
2022-02-23 09:13:48.645;9
2022-02-23 09:13:49.082;11
2022-02-23 09:13:54.083;11
2022-02-23 09:15:47.108;11
2022-02-23 09:15:51.436;9
2022-02-23 09:15:55.171;11
2022-02-23 09:15:56.359;11
2022-02-23 09:15:56.374;32
2022-02-23 09:15:56.390;37
2022-02-23 09:15:56.421;36
2022-02-23 09:15:56.515;9
2022-02-23 09:16:03.828;9
2022-02-23 09:16:05.484;11
2022-02-23 09:16:15.376;9
2022-02-23 09:16:19.408;9
2022-02-23 09:09:37.076;36
2022-02-23 09:09:37.139;9
2022-02-23 09:10:02.735;9
2022-02-23 09:10:18.142;9
2022-02-23 09:10:26.284;9
2022-02-23 09:10:28.331;37
2022-02-23 09:10:28.346;36
2022-02-23 09:10:28.346;9
2022-02-23 09:10:35.050;9
2022-02-23 09:10:35.988;9
2022-02-23 09:10:39.535;11
2022-02-23 09:10:43.754;9
2022-02-23 09:10:45.145;9
2022-02-23 09:10:59.505;9
2022-02-23 09:10:59.630;11
2022-02-23 09:11:02.865;9
2022-02-23 09:11:03.052;11
2022-02-23 09:10:45.754;9
2022-02-23 09:10:54.411;11
2022-02-23 09:02:08.336;19
2022-02-23 09:02:08.383;19
2022-02-23 09:02:08.430;19
2022-02-23 09:02:08.446;19
2022-02-23 09:02:08.461;19
2022-02-23 09:02:08.477;19
2022-02-23 09:02:08.508;19
2022-02-23 09:02:08.524;19
2022-02-23 09:02:08.555;19
2022-02-23 09:02:08.586;19
2022-02-23 09:02:08.602;19
2022-02-23 09:02:08.618;19
2022-02-23 09:02:08.649;19
2022-02-23 09:02:08.680;19
2022-02-23 09:02:08.696;19
2022-02-23 09:02:08.727;19
2022-02-23 09:02:08.743;19
2022-02-23 09:02:08.774;19
2022-02-23 09:02:08.790;19
2022-02-23 09:02:08.821;19
2022-02-23 09:02:08.852;19
2022-02-23 09:02:08.868;19
2022-02-23 09:02:08.899;19
2022-02-23 09:02:08.930;19
2022-02-23 09:02:08.946;19
2022-02-23 09:02:08.977;19
2022-02-23 09:11:05.428;11
2022-02-23 09:11:18.054;9
2022-02-23 09:11:19.241;11
2022-02-23 09:11:27.211;9
2022-02-23 09:11:31.336;9
2022-02-23 09:11:38.196;9
2022-02-23 09:11:39.415;9
2022-02-23 09:11:42.587;9
2022-02-23 09:11:42.759;9
2022-02-23 09:11:44.290;8
2022-02-23 09:11:44.306;39
2022-02-23 09:11:46.478;9
2022-02-23 09:11:48.681;11
2022-02-23 09:11:53.854;11
2022-02-23 09:11:55.151;11
2022-02-23 09:11:55.994;9
2022-02-23 09:02:10.383;9
2022-02-23 09:02:19.931;11
2022-02-23 09:02:21.666;9
2022-02-23 09:02:23.322;9
2022-02-23 09:02:27.354;9
2022-02-23 09:02:27.916;11
2022-02-23 09:02:28.510;12
2022-02-23 09:11:57.338;11
2022-02-23 09:12:02.136;11
2022-02-23 09:12:03.620;11
2022-02-23 09:12:07.636;9
2022-02-23 09:12:16.262;9
2022-02-23 09:12:19.840;11
2022-02-23 09:12:24.137;9
2022-02-23 09:12:24.184;11
2022-02-23 09:25:48.612;27
2022-02-23 09:26:04.004;27
2022-02-23 09:26:03.910;2
2022-02-23 09:26:43.867;2
2022-02-23 09:26:43.960;27
2022-02-23 09:26:56.868;2
2022-02-23 09:26:56.961;27
2022-02-23 09:31:09.077;27
2022-02-23 09:31:15.452;43
2022-02-23 09:31:26.844;2
2022-02-23 09:31:26.906;35
2022-02-23 09:31:26.922;34
2022-02-23 09:31:26.922;27
2022-02-23 09:32:01.987;2
2022-02-23 09:32:02.144;27
2022-02-23 09:46:49.369;27
2022-02-23 09:47:10.637;2
2022-02-23 09:47:10.746;27
2022-02-23 09:47:26.247;2
2022-02-23 09:47:26.309;27
2022-02-23 09:17:45.571;27
2022-02-23 09:18:33.528;2
2022-02-23 09:17:18.694;2
2022-02-23 09:17:18.741;27
2022-02-23 09:17:45.524;2
2022-02-23 09:54:22.030;0
2022-02-23 09:54:22.264;2
2022-02-23 09:54:22.358;27
2022-02-23 09:54:14.763;27
2022-02-23 09:54:32.437;2
2022-02-23 09:54:22.030;6
2022-02-23 09:04:56.193;35
2022-02-23 09:04:56.193;35
2022-02-23 09:04:56.209;35
2022-02-23 09:04:56.209;35
2022-02-23 09:04:56.209;35
2022-02-23 09:04:56.225;35
2022-02-23 09:04:56.225;35
2022-02-23 09:04:56.240;35
2022-02-23 09:39:43.623;27
2022-02-23 09:39:35.341;43
2022-02-23 09:39:43.544;2
2022-02-23 09:39:58.951;2
2022-02-23 09:39:59.014;27
2022-02-23 09:40:43.845;2
2022-02-23 09:40:43.907;27
2022-02-23 09:32:01.628;35
2022-02-23 09:32:01.644;35
2022-02-23 09:32:01.628;35
2022-02-23 09:32:01.628;35
2022-02-23 09:32:01.644;35
2022-02-23 09:32:01.659;35
2022-02-23 09:32:01.659;35
2022-02-23 09:32:01.675;35
2022-02-23 09:32:01.675;35
2022-02-23 09:32:01.675;35
2022-02-23 09:32:01.691;35
2022-02-23 09:32:01.691;35
2022-02-23 09:04:56.256;35
2022-02-23 09:04:56.256;35
2022-02-23 09:04:56.240;35
2022-02-23 09:04:56.256;35
2022-02-23 09:04:56.272;35
2022-02-23 09:04:56.272;35
2022-02-23 09:04:56.240;35
2022-02-23 09:04:56.272;35
2022-02-23 09:27:18.604;27
2022-02-23 09:27:05.103;2
2022-02-23 09:27:56.435;2
2022-02-23 09:27:05.150;27
2022-02-23 09:27:18.510;2
2022-02-23 09:04:56.287;35
2022-02-23 09:04:56.287;35
2022-02-23 09:04:56.287;34
2022-02-23 09:04:56.303;27
2022-02-23 09:09:13.012;43
2022-02-23 09:09:45.233;2
2022-02-23 09:09:45.296;27
2022-02-23 09:11:32.711;2
2022-02-23 09:11:32.774;27
2022-02-23 09:11:37.727;24
2022-02-23 09:11:54.182;2
2022-02-23 09:11:54.276;27
2022-02-23 09:32:01.706;35
2022-02-23 09:32:01.706;35
2022-02-23 09:32:01.722;35
2022-02-23 09:32:01.722;35
2022-02-23 09:32:01.706;35
2022-02-23 09:32:01.722;35
2022-02-23 09:32:01.737;34
2022-02-23 09:32:01.737;27
2022-02-23 09:33:05.258;2
2022-02-23 09:33:05.368;27
2022-02-23 09:12:15.856;2
2022-02-23 09:12:15.902;27
2022-02-23 09:12:30.232;2
2022-02-23 09:12:30.294;35
2022-02-23 09:12:30.310;35
2022-02-23 09:12:30.310;35
2022-02-23 09:33:22.947;2
2022-02-23 09:33:23.119;27
2022-02-23 09:33:41.668;2
2022-02-23 09:33:41.793;27
2022-02-23 09:11:39.384;10
2022-02-23 09:11:42.728;10
2022-02-23 09:16:22.314;10
2022-02-23 09:18:33.590;27
2022-02-23 09:18:35.216;24
2022-02-23 09:18:51.889;6
2022-02-23 09:18:51.905;0
2022-02-23 09:18:52.748;2
2022-02-23 09:18:52.811;27
2022-02-23 09:19:33.721;2
2022-02-23 09:11:31.289;10
2022-02-23 09:22:03.358;27
2022-02-23 09:22:21.938;2
2022-02-23 09:21:34.778;0
2022-02-23 09:21:46.044;2
2022-02-23 09:22:22.001;27
2022-02-23 09:21:46.107;27
2022-02-23 09:22:03.280;2
2022-02-23 09:22:38.221;2
2022-02-23 09:22:38.299;27
2022-02-23 09:22:45.846;6
2022-02-23 09:29:57.242;27
2022-02-23 09:30:42.340;2
2022-02-23 09:30:42.403;27
2022-02-23 09:31:08.967;2
2022-02-23 09:44:04.373;35
2022-02-23 09:44:04.389;35
2022-02-23 09:44:04.389;35
2022-02-23 09:44:04.404;35
2022-02-23 09:44:04.420;35
2022-02-23 09:44:04.435;35
2022-02-23 09:44:04.451;35
2022-02-23 09:44:04.451;35
2022-02-23 09:12:30.326;35
2022-02-23 09:12:30.326;35
2022-02-23 09:12:30.326;34
2022-02-23 09:12:30.341;27
2022-02-23 09:14:16.960;43
2022-02-23 09:12:30.326;35
2022-02-23 09:15:17.574;2
2022-02-23 09:15:17.621;27
2022-02-23 09:19:40.471;6
2022-02-23 09:19:40.471;0
2022-02-23 09:19:56.676;2
2022-02-23 09:19:56.941;27
2022-02-23 09:20:25.725;2
2022-02-23 09:20:25.835;27
2022-02-23 09:20:34.023;6
2022-02-23 09:20:34.038;0
2022-02-23 09:20:39.867;2
2022-02-23 09:20:39.945;27
2022-02-23 09:19:33.767;27
2022-02-23 09:23:15.005;27
2022-02-23 09:22:45.878;0
2022-02-23 09:22:52.128;2
2022-02-23 09:23:22.849;6
2022-02-23 09:22:52.238;27
2022-02-23 09:23:22.865;0
2022-02-23 09:23:32.507;2
2022-02-23 09:23:32.975;27
2022-02-23 09:23:53.758;2
2022-02-23 09:23:14.958;2
2022-02-23 09:28:45.408;27
2022-02-23 09:29:00.785;2
2022-02-23 09:27:56.498;27
2022-02-23 09:28:32.688;2
2022-02-23 09:29:00.972;27
2022-02-23 09:29:29.506;2
2022-02-23 09:29:29.599;27
2022-02-23 09:29:57.149;2
2022-02-23 09:28:32.782;27
2022-02-23 09:28:45.314;2
2022-02-23 09:44:04.514;35
2022-02-23 09:44:04.529;34
2022-02-23 09:44:04.529;27
2022-02-23 09:44:40.360;43
2022-02-23 09:44:47.032;2
2022-02-23 09:44:47.110;27
2022-02-23 09:46:49.291;2
2022-02-23 09:44:04.482;35
2022-02-23 09:44:04.498;35
2022-02-23 09:44:04.498;35
2022-02-23 09:44:04.514;35
2022-02-23 09:44:04.514;35
2022-02-23 09:01:13.332;2
2022-02-23 09:02:25.869;27
2022-02-23 09:02:32.151;24
2022-02-23 09:01:13.473;27
2022-02-23 09:02:48.605;2
2022-02-23 09:02:48.652;35
2022-02-23 09:02:48.668;34
2022-02-23 09:02:48.668;27
2022-02-23 09:03:37.062;43
2022-02-23 09:03:48.829;2
2022-02-23 09:02:25.744;2
2022-02-23 09:04:55.756;2
2022-02-23 09:04:56.006;35
2022-02-23 09:04:56.006;35
2022-02-23 09:04:56.022;35
2022-02-23 09:04:56.022;35
2022-02-23 09:04:56.037;35
2022-02-23 09:04:56.037;35
2022-02-23 09:04:56.053;35
2022-02-23 09:03:48.891;27
2022-02-23 09:43:15.979;27
2022-02-23 09:43:35.308;2
2022-02-23 09:43:35.387;27
2022-02-23 09:43:49.684;2
2022-02-23 09:43:49.763;27
2022-02-23 09:43:15.917;2
2022-02-23 09:44:04.279;2
2022-02-23 09:49:35.038;27
2022-02-23 09:49:41.788;43
2022-02-23 09:49:47.304;2
2022-02-23 09:49:47.367;35
2022-02-23 09:49:47.367;34
2022-02-23 09:49:47.382;27
2022-02-23 09:50:04.946;2
2022-02-23 09:50:05.008;27
2022-02-23 09:04:56.053;35
2022-02-23 09:04:56.068;35
2022-02-23 09:04:56.068;35
2022-02-23 09:04:56.084;35
2022-02-23 09:04:56.084;35
2022-02-23 09:04:56.100;35
2022-02-23 09:04:56.100;35
2022-02-23 09:04:56.115;35
2022-02-23 09:04:56.115;35
2022-02-23 09:04:56.115;35
2022-02-23 09:04:56.131;35
2022-02-23 09:04:56.131;35
2022-02-23 09:04:56.147;35
2022-02-23 09:04:56.147;35
2022-02-23 09:04:56.147;35
2022-02-23 09:04:56.162;35
2022-02-23 09:04:56.162;35
2022-02-23 09:04:56.178;35
2022-02-23 09:04:56.178;35
2022-02-23 09:24:09.447;2
2022-02-23 09:24:09.525;27
2022-02-23 09:24:17.620;2
2022-02-23 09:24:17.682;27
2022-02-23 09:24:39.653;2
2022-02-23 09:24:39.747;27
2022-02-23 09:23:53.852;27
2022-02-23 09:50:39.605;2
2022-02-23 09:50:39.698;27
2022-02-23 09:52:54.460;2
2022-02-23 09:47:34.513;2
2022-02-23 09:52:54.506;27
2022-02-23 09:53:17.555;2
2022-02-23 09:53:17.649;27
2022-02-23 09:53:32.416;2
2022-02-23 09:53:32.463;27
2022-02-23 09:54:13.044;27
2022-02-23 09:54:14.654;2
2022-02-23 09:54:12.982;2
2022-02-23 09:47:34.576;27
2022-02-23 09:47:38.889;24
2022-02-23 09:48:01.390;2
2022-02-23 09:48:01.500;27
2022-02-23 09:49:34.913;2
2022-02-23 09:20:50.508;2
2022-02-23 09:20:50.571;27
2022-02-23 09:21:28.183;2
2022-02-23 09:21:28.293;27
2022-02-23 09:21:34.762;6
2022-02-23 09:25:09.296;2
2022-02-23 09:25:09.343;27
2022-02-23 09:25:31.642;2
2022-02-23 09:25:31.720;27
2022-02-23 09:25:48.534;2
2022-02-23 09:21:53.139;19
2022-02-23 09:21:53.217;19
2022-02-23 09:21:53.311;19
2022-02-23 09:21:53.373;19
2022-02-23 09:21:53.498;19
2022-02-23 09:21:53.529;19
2022-02-23 09:21:53.561;19
2022-02-23 09:20:10.755;19
2022-02-23 09:20:10.849;19
2022-02-23 09:20:10.943;19
2022-02-23 09:20:11.021;19
2022-02-23 09:20:11.099;19
2022-02-23 09:20:11.130;19
2022-02-23 09:20:11.161;19
2022-02-23 09:21:53.592;19
2022-02-23 09:21:53.608;19
2022-02-23 09:21:53.670;19
2022-02-23 09:21:53.748;19
2022-02-23 09:21:53.811;19
2022-02-23 09:21:53.904;19
2022-02-23 09:21:53.983;19
2022-02-23 09:21:54.076;19
2022-02-23 09:21:54.108;19
2022-02-23 09:21:54.123;19
2022-02-23 09:21:54.139;19
2022-02-23 09:21:54.154;19
2022-02-23 09:21:54.186;19
2022-02-23 09:21:54.201;19
2022-02-23 09:21:54.233;19
2022-02-23 09:21:54.248;19
2022-02-23 09:21:54.279;18
2022-02-23 09:21:54.311;19
2022-02-23 09:21:54.342;19
2022-02-23 09:21:54.358;19
2022-02-23 09:20:11.208;19
2022-02-23 09:20:11.193;19
2022-02-23 09:20:11.239;19
2022-02-23 09:20:11.271;19
2022-02-23 09:20:11.286;19
2022-02-23 09:20:11.318;19
2022-02-23 09:20:11.349;19
2022-02-23 09:20:11.364;19
2022-02-23 09:20:11.380;19
2022-02-23 09:20:11.396;19
2022-02-23 09:20:11.427;19
2022-02-23 09:20:11.443;19
2022-02-23 09:20:11.474;19
2022-02-23 09:20:11.490;19
2022-02-23 09:20:11.521;19
2022-02-23 09:20:11.552;19
2022-02-23 09:21:54.420;19
2022-02-23 09:21:54.483;19
2022-02-23 09:21:54.436;19
2022-02-23 09:21:54.498;19
2022-02-23 09:21:54.467;19
2022-02-23 09:21:54.514;19
2022-02-23 09:21:54.529;19
2022-02-23 09:21:54.545;19
2022-02-23 09:21:54.561;19
2022-02-23 09:21:54.592;19
2022-02-23 09:21:54.608;19
2022-02-23 09:20:11.583;11
2022-02-23 09:20:11.614;19
2022-02-23 09:20:11.927;19
2022-02-23 09:20:11.974;19
2022-02-23 09:20:12.005;19
2022-02-23 09:20:12.036;19
2022-02-23 09:20:12.052;19
2022-02-23 09:20:12.083;19
2022-02-23 09:20:12.099;19
2022-02-23 09:21:54.639;19
2022-02-23 09:21:54.701;19
2022-02-23 09:21:54.733;19
2022-02-23 09:21:54.670;19
2022-02-23 09:21:54.748;19
2022-02-23 09:21:54.686;19
2022-02-23 09:21:56.452;8
2022-02-23 09:21:56.483;39
2022-02-23 09:21:57.108;11
2022-02-23 09:20:12.130;19
2022-02-23 09:20:12.146;19
2022-02-23 09:20:12.193;19
2022-02-23 09:20:12.380;11
2022-02-23 09:20:16.740;11
2022-02-23 09:20:20.850;11
2022-02-23 09:20:21.084;11
2022-02-23 09:20:26.084;9
2022-02-23 09:20:26.147;9
2022-02-23 09:20:31.257;18
2022-02-23 09:20:31.335;19
2022-02-23 09:20:31.429;19
2022-02-23 09:20:31.507;19
2022-02-23 09:20:31.585;19
2022-02-23 09:20:31.679;19
2022-02-23 09:20:31.726;19
2022-02-23 09:20:31.757;19
2022-02-23 09:20:31.772;19
2022-02-23 09:20:31.788;19
2022-02-23 09:20:31.819;19
2022-02-23 09:20:31.851;19
2022-02-23 09:20:31.866;19
2022-02-23 09:20:31.897;19
2022-02-23 09:20:31.929;19
2022-02-23 09:20:31.944;19
2022-02-23 09:22:03.515;9
2022-02-23 09:22:03.905;11
2022-02-23 09:22:04.202;18
2022-02-23 09:22:04.280;19
2022-02-23 09:22:04.374;19
2022-02-23 09:22:04.468;19
2022-02-23 09:22:04.562;19
2022-02-23 09:22:04.640;19
2022-02-23 09:22:04.671;19
2022-02-23 09:22:04.687;19
2022-02-23 09:22:04.718;19
2022-02-23 09:22:04.733;19
2022-02-23 09:22:04.796;19
2022-02-23 09:22:04.874;19
2022-02-23 09:22:04.983;19
2022-02-23 09:22:05.124;19
2022-02-23 09:22:05.187;19
2022-02-23 09:22:05.234;19
2022-02-23 09:22:05.249;19
2022-02-23 09:22:05.265;19
2022-02-23 09:22:05.030;18
2022-02-23 09:22:05.296;19
2022-02-23 09:22:07.390;19
2022-02-23 09:22:07.421;19
2022-02-23 09:20:32.022;19
2022-02-23 09:20:31.960;19
2022-02-23 09:20:32.038;19
2022-02-23 09:20:32.054;19
2022-02-23 09:20:35.945;32
2022-02-23 09:20:35.945;37
2022-02-23 09:20:35.960;36
2022-02-23 09:20:31.991;19
2022-02-23 09:20:36.070;9
2022-02-23 09:20:44.633;9
2022-02-23 09:20:50.915;9
2022-02-23 09:21:00.415;9
2022-02-23 09:21:06.885;11
2022-02-23 09:21:08.369;11
2022-02-23 09:21:10.916;9
2022-02-23 09:22:07.452;19
2022-02-23 09:22:07.484;9
2022-02-23 09:22:07.531;19
2022-02-23 09:22:07.577;9
2022-02-23 09:22:07.609;19
2022-02-23 09:22:07.640;19
2022-02-23 09:22:07.671;19
2022-02-23 09:22:07.687;19
2022-02-23 09:22:07.702;19
2022-02-23 09:22:07.718;19
2022-02-23 09:22:07.734;19
2022-02-23 09:22:07.765;19
2022-02-23 09:22:07.796;19
2022-02-23 09:22:07.812;19
2022-02-23 09:22:13.250;11
2022-02-23 09:22:13.703;11
2022-02-23 09:22:14.406;9
2022-02-23 09:22:21.125;11
2022-02-23 09:22:22.126;9
2022-02-23 09:22:23.407;9
2022-02-23 09:21:13.292;9
2022-02-23 09:21:16.604;11
2022-02-23 09:21:21.871;18
2022-02-23 09:21:21.949;19
2022-02-23 09:21:22.027;19
2022-02-23 09:21:22.120;19
2022-02-23 09:21:22.214;19
2022-02-23 09:21:22.324;19
2022-02-23 09:21:22.355;19
2022-02-23 09:21:22.370;19
2022-02-23 09:21:22.386;19
2022-02-23 09:21:22.417;19
2022-02-23 09:21:22.449;19
2022-02-23 09:21:22.464;19
2022-02-23 09:21:22.496;19
2022-02-23 09:21:22.511;19
2022-02-23 09:21:22.542;19
2022-02-23 09:21:22.574;19
2022-02-23 09:21:22.605;19
2022-02-23 09:21:22.636;19
2022-02-23 09:21:22.652;19
2022-02-23 09:21:22.683;19
2022-02-23 09:21:22.714;19
2022-02-23 09:21:28.605;9
2022-02-23 09:21:29.527;11
2022-02-23 09:22:25.298;18
2022-02-23 09:22:25.407;19
2022-02-23 09:22:30.220;11
2022-02-23 09:22:31.705;11
2022-02-23 09:22:37.080;11
2022-02-23 09:22:38.205;11
2022-02-23 09:21:31.840;11
2022-02-23 09:21:35.497;11
2022-02-23 09:21:35.543;32
2022-02-23 09:21:35.543;37
2022-02-23 09:21:35.559;36
2022-02-23 09:21:34.231;9
2022-02-23 09:21:35.653;9
2022-02-23 09:21:42.450;18
2022-02-23 09:21:42.794;19
2022-02-23 09:21:42.872;19
2022-02-23 09:21:42.528;19
2022-02-23 09:21:42.622;19
2022-02-23 09:21:42.716;19
2022-02-23 09:21:42.935;19
2022-02-23 09:22:38.424;9
2022-02-23 09:22:46.971;32
2022-02-23 09:22:46.987;37
2022-02-23 09:22:47.003;36
2022-02-23 09:22:47.081;9
2022-02-23 09:22:52.613;9
2022-02-23 09:22:55.597;9
2022-02-23 09:23:06.786;11
2022-02-23 09:23:13.021;11
2022-02-23 09:23:15.146;9
2022-02-23 09:23:15.802;11
2022-02-23 09:23:15.943;9
2022-02-23 09:23:22.224;11
2022-02-23 09:21:42.950;19
2022-02-23 09:21:43.029;19
2022-02-23 09:21:42.966;19
2022-02-23 09:21:43.060;19
2022-02-23 09:21:42.997;19
2022-02-23 09:21:43.075;19
2022-02-23 09:21:43.107;19
2022-02-23 09:21:43.138;19
2022-02-23 09:21:43.169;19
2022-02-23 09:21:43.200;19
2022-02-23 09:21:43.232;19
2022-02-23 09:21:44.029;11
2022-02-23 09:21:46.248;9
2022-02-23 09:21:50.201;9
2022-02-23 09:21:53.061;18
2022-02-23 09:23:24.131;32
2022-02-23 09:23:24.162;37
2022-02-23 09:23:24.178;36
2022-02-23 09:23:24.271;9
2022-02-23 09:23:25.850;18
2022-02-23 09:12:07.433;2
2022-02-23 09:12:23.731;2
2022-02-23 09:12:23.794;27
2022-02-23 09:12:40.639;2
2022-02-23 09:12:40.717;27
2022-02-23 09:13:17.658;2
2022-02-23 09:13:17.720;27
2022-02-23 09:13:34.128;2
2022-02-23 09:13:34.190;27
2022-02-23 09:13:48.254;2
2022-02-23 09:12:07.495;27
2022-02-23 09:13:48.317;27
2022-02-23 09:23:26.365;19
2022-02-23 09:23:26.381;19
2022-02-23 09:23:26.397;19
2022-02-23 09:23:26.412;19
2022-02-23 09:23:31.850;9
2022-02-23 09:23:33.522;9
2022-02-23 09:23:50.696;11
2022-02-23 09:05:10.366;43
2022-02-23 09:05:18.945;2
2022-02-23 09:05:18.992;27
2022-02-23 09:07:23.503;2
2022-02-23 09:07:23.565;27
2022-02-23 09:07:38.598;2
2022-02-23 09:07:38.691;27
2022-02-23 09:14:08.928;27
2022-02-23 09:14:08.865;2
2022-02-23 09:14:17.444;2
2022-02-23 09:14:17.538;27
2022-02-23 09:14:33.758;2
2022-02-23 09:14:33.883;27
2022-02-23 09:15:11.777;2
2022-02-23 09:15:11.855;27
2022-02-23 09:15:31.232;2
2022-02-23 09:15:31.310;27
2022-02-23 09:15:41.076;2
2022-02-23 09:15:41.139;27
2022-02-23 09:18:12.011;35
2022-02-23 09:18:12.026;35
2022-02-23 09:18:12.026;35
2022-02-23 09:18:12.073;35
2022-02-23 09:18:12.073;35
2022-02-23 09:18:12.089;35
2022-02-23 09:18:12.042;35
2022-02-23 09:18:12.104;35
2022-02-23 09:18:12.042;35
2022-02-23 09:18:12.058;35
2022-02-23 09:18:12.058;35
2022-02-23 09:07:49.724;2
2022-02-23 09:07:49.786;27
2022-02-23 09:08:11.475;2
2022-02-23 09:08:11.569;27
2022-02-23 09:08:25.539;2
2022-02-23 09:08:25.617;27
2022-02-23 09:23:55.868;9
2022-02-23 09:23:54.040;9
2022-02-23 09:23:55.305;11
2022-02-23 09:23:55.727;9
2022-02-23 09:23:58.665;2
2022-02-23 09:23:58.743;27
2022-02-23 09:23:58.899;9
2022-02-23 09:23:59.399;11
2022-02-23 09:24:03.290;11
2022-02-23 09:16:03.469;27
2022-02-23 09:15:50.905;2
2022-02-23 09:16:18.939;2
2022-02-23 09:15:51.046;27
2022-02-23 09:16:03.375;2
2022-02-23 09:16:19.048;27
2022-02-23 09:18:11.745;2
2022-02-23 09:18:11.901;35
2022-02-23 09:18:11.901;35
2022-02-23 09:18:11.917;35
2022-02-23 09:18:11.917;35
2022-02-23 09:18:11.933;35
2022-02-23 09:18:11.933;35
2022-02-23 09:18:11.948;35
2022-02-23 09:18:11.948;35
2022-02-23 09:18:11.964;35
2022-02-23 09:18:11.964;35
2022-02-23 09:18:11.979;35
2022-02-23 09:18:11.979;35
2022-02-23 09:18:11.995;35
2022-02-23 09:18:11.995;35
2022-02-23 09:18:12.104;35
2022-02-23 09:18:12.120;35
2022-02-23 09:18:12.120;34
2022-02-23 09:18:12.120;27
2022-02-23 09:21:56.905;43
2022-02-23 09:22:06.140;2
2022-02-23 09:22:06.234;27
2022-02-23 09:10:12.173;2
2022-02-23 09:10:12.267;27
2022-02-23 09:10:17.220;24
2022-02-23 09:10:25.674;2
2022-02-23 09:10:25.768;27
2022-02-23 09:10:25.784;2
2022-02-23 09:10:25.846;27
2022-02-23 09:23:25.944;19
2022-02-23 09:23:26.194;19
2022-02-23 09:23:26.256;19
2022-02-23 09:23:26.303;19
2022-02-23 09:23:26.022;19
2022-02-23 09:23:26.334;19
2022-02-23 09:23:26.100;19
2022-02-23 09:10:34.644;2
2022-02-23 09:10:34.722;27
2022-02-23 09:10:45.442;2
2022-02-23 09:10:45.629;27
2022-02-23 09:10:59.068;2
2022-02-23 09:10:59.115;27
2022-02-23 09:11:17.616;2
2022-02-23 09:11:17.710;27
2022-02-23 09:08:58.558;2
2022-02-23 09:08:58.651;27
2022-02-23 09:09:22.606;2
2022-02-23 09:09:22.685;27
2022-02-23 09:10:04.907;28
2022-02-23 09:11:26.742;2
2022-02-23 09:11:26.836;27
2022-02-23 09:11:42.368;2
2022-02-23 09:11:42.446;27
2022-02-23 09:11:55.776;2
2022-02-23 09:11:55.838;27
2022-02-23 10:08:36.084;27
2022-02-23 10:09:04.025;2
2022-02-23 10:09:04.135;27
2022-02-23 10:09:23.183;2
2022-02-23 10:09:23.277;27
2022-02-23 10:09:41.966;2
2022-02-23 10:09:42.075;27
2022-02-23 10:10:06.359;2
2022-02-23 10:10:06.468;27
2022-02-23 09:54:40.861;2
2022-02-23 09:54:40.908;27
2022-02-23 09:54:51.456;27
2022-02-23 09:55:03.238;2
2022-02-23 09:55:03.316;27
2022-02-23 09:55:18.067;2
2022-02-23 09:54:51.393;2
2022-02-23 09:55:18.114;27
2022-02-23 09:55:34.021;2
2022-02-23 09:55:34.115;27
2022-02-23 09:55:49.898;2
2022-02-23 09:55:49.976;27
2022-02-23 09:56:16.259;2
2022-02-23 09:56:16.384;27
2022-02-23 09:56:35.698;2
2022-02-23 09:56:35.776;27
2022-02-23 09:56:51.543;2
2022-02-23 09:56:51.621;27
2022-02-23 09:57:14.358;2
2022-02-23 09:57:14.420;27
2022-02-23 09:57:31.781;2
2022-02-23 09:57:31.875;27
2022-02-23 09:58:07.174;2
2022-02-23 09:58:07.284;27
2022-02-23 09:58:23.394;2
2022-02-23 09:58:23.519;27
